"Tree","Transition","Observed","CI_Lower","CI_Upper","Significance"
"Tree_974","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_974","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_974","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_975","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_975","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_975","wastewater_to_clinics",305,327,364,"Below 95% CI"
"Tree_975","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_975","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_975","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_975","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_975","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_975","clinics_to_wastewater",304,326.975,363,"Below 95% CI"
"Tree_975","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_975","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_975","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_975","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_975","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_975","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_975","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_976","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_976","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_976","wastewater_to_clinics",301,327,365,"Below 95% CI"
"Tree_976","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_976","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_976","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_976","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_976","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_976","clinics_to_wastewater",300,327,365,"Below 95% CI"
"Tree_976","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_976","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_976","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_976","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_976","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_976","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_976","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_977","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_977","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_977","wastewater_to_clinics",300,327,363,"Below 95% CI"
"Tree_977","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_977","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_977","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_977","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_977","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_977","clinics_to_wastewater",299,327,363,"Below 95% CI"
"Tree_977","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_977","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_977","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_977","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_977","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_977","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_977","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_978","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_978","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_978","wastewater_to_clinics",297,327,363,"Below 95% CI"
"Tree_978","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_978","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_978","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_978","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_978","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_978","clinics_to_wastewater",296,328,363,"Below 95% CI"
"Tree_978","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_978","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_978","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_978","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_978","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_978","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_978","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_979","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_979","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_979","wastewater_to_clinics",288,328,363,"Below 95% CI"
"Tree_979","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_979","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_979","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_979","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_979","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_979","clinics_to_wastewater",286,328,364,"Below 95% CI"
"Tree_979","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_979","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_979","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_979","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_979","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_979","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_979","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_980","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_980","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_980","wastewater_to_clinics",296,328,363,"Below 95% CI"
"Tree_980","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_980","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_980","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_980","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_980","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_980","clinics_to_wastewater",295,328,363,"Below 95% CI"
"Tree_980","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_980","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_980","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_980","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_980","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_980","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_980","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_981","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_981","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_981","wastewater_to_clinics",293,326,364,"Below 95% CI"
"Tree_981","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_981","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_981","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_981","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_981","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_981","clinics_to_wastewater",292,326,364,"Below 95% CI"
"Tree_981","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_981","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_981","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_981","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_981","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_981","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_981","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_982","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_982","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_982","wastewater_to_clinics",299,327,364,"Below 95% CI"
"Tree_982","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_982","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_982","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_982","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_982","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_982","clinics_to_wastewater",298,327,364,"Below 95% CI"
"Tree_982","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_982","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_982","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_982","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_982","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_982","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_982","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_983","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_983","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_983","wastewater_to_clinics",306,327,362,"Below 95% CI"
"Tree_983","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_983","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_983","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_983","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_983","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_983","clinics_to_wastewater",305,326,362,"Below 95% CI"
"Tree_983","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_983","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_983","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_983","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_983","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_983","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_983","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_984","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_984","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_984","wastewater_to_clinics",316,326.975,362,"Below 95% CI"
"Tree_984","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_984","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_984","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_984","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_984","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_984","clinics_to_wastewater",315,327,363,"Below 95% CI"
"Tree_984","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_984","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_984","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_984","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_984","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_984","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_984","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_985","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_985","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_985","wastewater_to_clinics",313,327,364,"Below 95% CI"
"Tree_985","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_985","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_985","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_985","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_985","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_985","clinics_to_wastewater",312,327,364,"Below 95% CI"
"Tree_985","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_985","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_985","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_985","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_985","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_985","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_985","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_986","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_986","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_986","wastewater_to_clinics",313,326.975,364,"Below 95% CI"
"Tree_986","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_986","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_986","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_986","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_986","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_986","clinics_to_wastewater",312,326,365,"Below 95% CI"
"Tree_986","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_986","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_986","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_986","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_986","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_986","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_986","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_987","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_987","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_987","wastewater_to_clinics",302,327,363,"Below 95% CI"
"Tree_987","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_987","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_987","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_987","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_987","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_987","clinics_to_wastewater",301,327,364,"Below 95% CI"
"Tree_987","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_987","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_987","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_987","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_987","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_987","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_987","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_988","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_988","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_988","wastewater_to_clinics",313,326,363,"Below 95% CI"
"Tree_988","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_988","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_988","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_988","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_988","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_988","clinics_to_wastewater",312,325,363,"Below 95% CI"
"Tree_988","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_988","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_988","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_988","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_988","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_988","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_988","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_989","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_989","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_989","wastewater_to_clinics",307,326.975,364,"Below 95% CI"
"Tree_989","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_989","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_989","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_989","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_989","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_989","clinics_to_wastewater",306,326,364,"Below 95% CI"
"Tree_989","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_989","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_989","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_989","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_989","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_989","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_989","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_990","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_990","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_990","wastewater_to_clinics",296,327.975,362.025,"Below 95% CI"
"Tree_990","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_990","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_990","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_990","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_990","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_990","clinics_to_wastewater",295,327,362,"Below 95% CI"
"Tree_990","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_990","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_990","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_990","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_990","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_990","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_990","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_991","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_991","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_991","wastewater_to_clinics",293,325.975,363,"Below 95% CI"
"Tree_991","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_991","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_991","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_991","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_991","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_991","clinics_to_wastewater",292,326,363,"Below 95% CI"
"Tree_991","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_991","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_991","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_991","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_991","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_991","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_991","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_992","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_992","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_992","wastewater_to_clinics",297,325,363,"Below 95% CI"
"Tree_992","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_992","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_992","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_992","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_992","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_992","clinics_to_wastewater",296,326,363,"Below 95% CI"
"Tree_992","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_992","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_992","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_992","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_992","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_992","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_992","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_993","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_993","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_993","wastewater_to_clinics",296,325.975,365,"Below 95% CI"
"Tree_993","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_993","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_993","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_993","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_993","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_993","clinics_to_wastewater",295,326,365,"Below 95% CI"
"Tree_993","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_993","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_993","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_993","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_993","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_993","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_993","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_994","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_994","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_994","wastewater_to_clinics",305,328,363,"Below 95% CI"
"Tree_994","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_994","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_994","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_994","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_994","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_994","clinics_to_wastewater",304,327,363,"Below 95% CI"
"Tree_994","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_994","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_994","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_994","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_994","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_994","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_994","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_995","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_995","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_995","wastewater_to_clinics",308,327,362.025,"Below 95% CI"
"Tree_995","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_995","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_995","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_995","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_995","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_995","clinics_to_wastewater",307,327,362,"Below 95% CI"
"Tree_995","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_995","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_995","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_995","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_995","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_995","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_995","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_996","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_996","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_996","wastewater_to_clinics",301,327,363,"Below 95% CI"
"Tree_996","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_996","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_996","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_996","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_996","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_996","clinics_to_wastewater",300,328,363,"Below 95% CI"
"Tree_996","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_996","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_996","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_996","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_996","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_996","wastewater_to_wildlife",0,0,0,"Within 95% CI"
"Tree_996","wildlife_to_wildlife",0,0,0,"Within 95% CI"
"Tree_997","clinics_to_clinics",0,0,0,"Within 95% CI"
"Tree_997","livestock_to_clinics",0,0,0,"Within 95% CI"
"Tree_997","wastewater_to_clinics",301,325,363,"Below 95% CI"
"Tree_997","wildlife_to_clinics",0,0,0,"Within 95% CI"
"Tree_997","clinics_to_livestock",0,0,0,"Within 95% CI"
"Tree_997","livestock_to_livestock",0,0,0,"Within 95% CI"
"Tree_997","wastewater_to_livestock",0,0,0,"Within 95% CI"
"Tree_997","wildlife_to_livestock",0,0,0,"Within 95% CI"
"Tree_997","clinics_to_wastewater",300,326,363,"Below 95% CI"
"Tree_997","livestock_to_wastewater",0,0,0,"Within 95% CI"
"Tree_997","wastewater_to_wastewater",0,0,0,"Within 95% CI"
"Tree_997","wildlife_to_wastewater",0,0,0,"Within 95% CI"
"Tree_997","clinics_to_wildlife",0,0,0,"Within 95% CI"
"Tree_997","livestock_to_wildlife",0,0,0,"Within 95% CI"
"Tree_997","wastewater_to_wildlife",0,0,0,"Within 95% CI"
